ProtocolTime	Work

50	104.221730
75	51.519959
100	31.679066
125	22.796137
150	17.268499
175	13.711646
200	11.348339
225	9.847803
250	8.166986
275	6.884449
300	6.202834
325	5.648369
350	5.258308
375	4.582006
400	4.319300
425	3.877183
450	3.729181
475	3.418762
500	3.186094
525	3.024648
550	2.876238
575	2.919656
600	2.512906
625	2.558848
650	2.523853
675	2.252581
700	2.341324
725	1.975039
750	2.161010
775	1.609061
800	1.933266
825	1.741569
850	1.654531
875	1.662368
900	1.612128
925	1.487223
950	1.593128
975	1.432140
1000	1.444687
1025	1.394922
1050	1.348192
1075	1.468954
1100	1.357977
1125	1.351235
1150	1.260276
1175	1.330517
1200	1.271453
1225	1.114998
1250	1.135320
1275	1.050186
1300	1.107358
1325	1.019024
1350	1.089548
1375	0.969068
1400	0.850950
1425	1.024737
1450	0.810807
1475	0.960721
1500	0.963415
1525	0.914486
1550	0.981956
1575	0.871496
1600	0.800747
1625	0.806969
1650	0.867187
1675	0.755820
1700	0.802533
1725	0.867989
1750	0.787923
1775	0.667185
1800	0.748117
1825	0.691238
1850	0.795940
1875	0.745695
1900	0.638265
1925	0.729044
1950	0.806529
1975	0.591967
2000	0.608294
2025	0.591186
2050	0.696708
2075	0.658654
2100	0.648820
2125	0.634799
2150	0.651382
2175	0.616327
2200	0.591434
2225	0.617601
2250	0.654206
2275	0.615495
2300	0.491683
2325	0.524598
2350	0.480903
2375	0.642684
2400	0.648337
2425	0.587738
2450	0.541786
2475	0.616147
2500	0.509280
2525	0.593432
