ProtocolTime	Work

50	49.919259
75	24.020229
100	14.064071
125	9.292802
150	6.851574
175	5.211340
200	3.925108
225	3.449386
250	2.865175
275	2.433944
300	1.969753
325	1.849315
350	1.638823
375	1.632607
400	1.257561
425	1.148714
450	0.968549
475	0.897512
500	0.960945
525	0.811026
550	0.739079
575	0.759472
600	0.694921
625	0.697407
650	0.678517
675	0.579753
700	0.589997
725	0.536555
750	0.565128
775	0.499139
800	0.387145
825	0.439264
850	0.416853
875	0.478766
900	0.465347
925	0.420101
950	0.390525
975	0.420777
1000	0.362623
1025	0.371182
1050	0.315352
1075	0.392078
1100	0.239983
1125	0.276103
1150	0.260729
1175	0.320970
1200	0.251485
1225	0.312681
1250	0.240888
1275	0.230165
1300	0.345477
1325	0.238269
1350	0.266282
1375	0.255353
1400	0.215090
1425	0.224694
1450	0.232891
1475	0.262260
1500	0.165077
1525	0.175669
1550	0.172374
1575	0.162785
1600	0.172638
1625	0.138153
1650	0.229147
1675	0.162623
1700	0.185876
1725	0.169520
1750	0.218428
1775	0.202832
1800	0.184559
1825	0.148145
1850	0.133730
1875	0.138314
1900	0.173990
1925	0.136243
1950	0.186695
1975	0.105987
2000	0.212668
2025	0.144660
2050	0.170944
2075	0.157682
2100	0.103496
2125	0.131023
2150	0.122919
2175	0.154647
2200	0.137227
2225	0.125882
2250	0.136941
2275	0.173766
2300	0.134277
2325	0.132977
2350	0.117712
2375	0.099082
2400	0.110636
2425	0.128483
2450	0.071602
2475	0.126171
2500	0.091365
2525	0.077250
