CPTime	InternalTime

150.10	201.40
175.10	299.10
200.10	389.20
225.10	489.70
250.10	600.10
275.10	691.10
300.10	789.70
325.00	893.30
350.00	1010.20
375.00	1091.50
400.00	1212.70
425.00	1309.10
450.00	1396.10
475.00	1467.70
500.00	1593.30
525.00	1684.50
550.00	1783.90
575.00	1901.70
600.00	1981.90
625.00	2093.50
650.00	2233.00
675.00	2308.60
700.00	2369.80
725.00	2493.70
750.00	2597.80
775.00	2672.20
800.00	2830.10
825.00	2884.50
850.00	2966.10
875.00	3095.30
900.00	3197.10
925.00	3288.70
950.00	3412.10
975.00	3476.60
1000.00	3588.50
1025.00	3706.50
1050.00	3794.10
1075.00	3883.30
1100.00	3974.50
1125.00	4072.70
1150.00	4170.50
1175.00	4310.90
1200.00	4391.30
1225.10	4509.40
1250.10	4572.80
1275.10	4703.70
1300.10	4784.60
1325.10	4857.30
1350.10	4942.60
1375.10	5081.50
1400.10	5172.70
1425.10	5279.60
1450.10	5409.40
1475.10	5482.30
1500.10	5574.60
1525.10	5700.70
1550.10	5795.10
1575.10	5881.60
1600.10	5995.60
1625.10	6073.90
1650.10	6216.90
1675.10	6261.70
1700.10	6379.20
1725.10	6512.10
1750.10	6616.30
1775.10	6711.40
1800.10	6777.20
1825.10	6847.50
1850.10	7022.50
1875.10	7113.50
1900.10	7206.10
1925.10	7270.30
1950.10	7374.30
1975.10	7477.90
2000.10	7592.30
2025.10	7689.70
2050.10	7831.10
2075.10	7902.10
2100.10	7944.10
2125.10	8133.70
2150.10	8177.50
2175.10	8269.90
2200.10	8344.10
2225.10	8460.50
2250.10	8570.50
2275.10	8649.10
2300.10	8768.10
2325.10	8861.50
2350.10	8974.60
2375.10	9017.30
2400.10	9184.30
2425.10	9311.20
2450.10	9413.70
2475.10	9463.30
2500.10	9623.50
2525.10	9719.60
2550.10	9760.10
2575.10	9861.10
2600.10	9960.70
2625.10	10065.70
