CPTime	InternalTime

150.10	79.90
175.10	122.30
200.10	163.00
225.10	194.50
250.10	240.70
275.10	276.80
300.10	321.50
325.00	361.30
350.00	404.50
375.00	432.40
400.00	474.50
425.00	519.90
450.00	562.60
475.00	607.70
500.00	627.40
525.00	674.30
550.00	718.90
575.00	762.50
600.00	790.40
625.00	847.30
650.00	878.50
675.00	929.10
700.00	961.20
725.00	1000.40
750.00	1033.30
775.00	1078.30
800.00	1120.80
825.00	1156.70
850.00	1209.60
875.00	1236.10
900.00	1272.20
925.00	1322.90
950.00	1359.10
975.00	1400.80
1000.00	1442.30
1025.00	1484.60
1050.00	1507.40
1075.00	1560.00
1100.00	1609.60
1125.00	1629.50
1150.00	1673.40
1175.00	1715.30
1200.00	1763.50
1225.10	1809.90
1250.10	1844.60
1275.10	1882.30
1300.10	1913.70
1325.10	1959.70
1350.10	1983.10
1375.10	2039.10
1400.10	2072.30
1425.10	2127.90
1450.10	2154.90
1475.10	2215.30
1500.10	2238.80
1525.10	2263.50
1550.10	2317.70
1575.10	2361.70
1600.10	2388.30
1625.10	2443.70
1650.10	2475.10
1675.10	2516.30
1700.10	2567.80
1725.10	2605.50
1750.10	2623.70
1775.10	2666.10
1800.10	2715.90
1825.10	2760.70
1850.10	2826.40
1875.10	2837.50
1900.10	2869.10
1925.10	2908.20
1950.10	2952.60
1975.10	2997.50
2000.10	3039.20
2025.10	3093.80
2050.10	3108.50
2075.10	3162.50
2100.10	3199.40
2125.10	3234.30
2150.10	3244.50
2175.10	3313.70
2200.10	3344.10
2225.10	3383.90
2250.10	3439.90
2275.10	3494.30
2300.10	3539.70
2325.10	3557.00
2350.10	3603.80
2375.10	3618.90
2400.10	3690.20
2425.10	3724.10
2450.10	3778.90
2475.10	3791.90
2500.10	3853.70
2525.10	3861.50
2550.10	3916.60
2575.10	3949.10
2600.10	3994.30
2625.10	4043.80
