CPTime	InternalTime

150.10	194.50
175.10	302.50
200.10	396.70
225.10	501.60
250.10	616.90
275.10	703.00
300.10	800.50
325.00	891.10
350.00	1002.60
375.00	1113.10
400.00	1175.30
425.00	1289.90
450.00	1403.20
475.00	1493.50
500.00	1597.90
525.00	1688.80
550.00	1817.20
575.00	1878.10
600.00	1991.70
625.00	2087.80
650.00	2232.90
675.00	2282.60
700.00	2404.90
725.00	2500.90
750.00	2569.80
775.00	2713.70
800.00	2808.50
825.00	2899.10
850.00	3008.10
875.00	3094.10
900.00	3233.70
925.00	3294.70
950.00	3412.90
975.00	3495.70
1000.00	3568.00
1025.00	3653.50
1050.00	3778.30
1075.00	3901.70
1100.00	3970.50
1125.00	4144.10
1150.00	4193.60
1175.00	4291.30
1200.00	4381.40
1225.10	4471.70
1250.10	4586.10
1275.10	4693.60
1300.10	4777.90
1325.10	4903.90
1350.10	4980.90
1375.10	5054.90
1400.10	5191.30
1425.10	5245.60
1450.10	5398.30
1475.10	5447.50
1500.10	5582.50
1525.10	5644.70
1550.10	5779.30
1575.10	5867.50
1600.10	6000.50
1625.10	6110.10
1650.10	6192.10
1675.10	6284.50
1700.10	6401.80
1725.10	6448.60
1750.10	6572.60
1775.10	6679.10
1800.10	6779.50
1825.10	6856.60
1850.10	7014.50
1875.10	7054.60
1900.10	7182.90
1925.10	7266.90
1950.10	7364.10
1975.10	7500.40
2000.10	7573.90
2025.10	7648.30
2050.10	7804.90
2075.10	7889.50
2100.10	7988.50
2125.10	8088.50
2150.10	8186.50
2175.10	8272.10
2200.10	8335.00
2225.10	8458.30
2250.10	8580.10
2275.10	8698.50
2300.10	8752.10
2325.10	8828.90
2350.10	9029.40
2375.10	9131.70
2400.10	9218.80
2425.10	9299.80
2450.10	9396.10
2475.10	9534.10
2500.10	9597.70
2525.10	9675.70
2550.10	9840.10
2575.10	9937.10
2600.10	10004.50
2625.10	10027.60
