CPTime	InternalTime

150.10	78.40
175.10	120.70
200.10	159.90
225.10	205.70
250.10	230.50
275.10	277.70
300.10	321.40
325.00	355.10
350.00	408.30
375.00	450.10
400.00	487.00
425.00	519.80
450.00	557.80
475.00	597.90
500.00	642.10
525.00	681.60
550.00	721.20
575.00	763.40
600.00	790.20
625.00	851.50
650.00	870.50
675.00	932.20
700.00	950.60
725.00	997.90
750.00	1037.20
775.00	1080.90
800.00	1112.70
825.00	1145.90
850.00	1196.40
875.00	1250.90
900.00	1272.10
925.00	1340.90
950.00	1358.50
975.00	1390.30
1000.00	1433.20
1025.00	1483.50
1050.00	1528.70
1075.00	1555.30
1100.00	1587.80
1125.00	1636.90
1150.00	1705.10
1175.00	1721.90
1200.00	1746.90
1225.10	1809.10
1250.10	1834.40
1275.10	1879.50
1300.10	1920.10
1325.10	1971.20
1350.10	1989.90
1375.10	2018.20
1400.10	2079.90
1425.10	2114.50
1450.10	2167.40
1475.10	2200.10
1500.10	2236.10
1525.10	2259.50
1550.10	2329.30
1575.10	2351.20
1600.10	2393.20
1625.10	2450.00
1650.10	2480.30
1675.10	2529.20
1700.10	2560.90
1725.10	2602.00
1750.10	2651.60
1775.10	2683.30
1800.10	2732.80
1825.10	2765.10
1850.10	2806.50
1875.10	2842.40
1900.10	2868.10
1925.10	2920.30
1950.10	2959.00
1975.10	2974.70
2000.10	3024.80
2025.10	3080.70
2050.10	3113.40
2075.10	3153.10
2100.10	3195.80
2125.10	3226.10
2150.10	3279.30
2175.10	3325.90
2200.10	3339.10
2225.10	3395.50
2250.10	3431.50
2275.10	3463.60
2300.10	3506.80
2325.10	3558.10
2350.10	3586.00
2375.10	3644.60
2400.10	3709.50
2425.10	3734.20
2450.10	3764.30
2475.10	3781.00
2500.10	3823.10
2525.10	3870.40
2550.10	3925.10
2575.10	3942.70
2600.10	3996.30
2625.10	4044.40
