ProtocolTime	Work

50	65.777789
75	33.702947
100	21.049373
125	15.213818
150	11.930469
175	8.794838
200	7.185913
225	5.989712
250	5.892712
275	4.853490
300	4.533062
325	3.990728
350	3.622458
375	3.110277
400	2.948820
425	2.658922
450	2.515838
475	2.487880
500	2.036404
525	2.095725
550	1.882084
575	1.849325
600	1.830374
625	1.741031
650	1.750518
675	1.516949
700	1.567895
725	1.388972
750	1.639737
775	1.468446
800	1.329557
825	1.192272
850	1.295074
875	1.112519
900	1.061496
925	1.038171
950	1.146520
975	1.036690
1000	1.048025
1025	1.057425
1050	0.958576
1075	0.960946
1100	1.048276
1125	0.961164
1150	0.886278
1175	0.820879
1200	0.706307
1225	0.887339
1250	0.741554
1275	0.805376
1300	0.724005
1325	0.755601
1350	0.613403
1375	0.642881
1400	0.715912
1425	0.679172
1450	0.751647
1475	0.755331
1500	0.690331
1525	0.652572
1550	0.536409
1575	0.722367
1600	0.532677
1625	0.628635
1650	0.537482
1675	0.639440
1700	0.476443
1725	0.503930
1750	0.538661
1775	0.594919
1800	0.457657
1825	0.579880
1850	0.594976
1875	0.404073
1900	0.495226
1925	0.541804
1950	0.525111
1975	0.487532
2000	0.506379
2025	0.486464
2050	0.480059
2075	0.468992
2100	0.416335
2125	0.391227
2150	0.400480
2175	0.369378
2200	0.549972
2225	0.410026
2250	0.366605
2275	0.411232
2300	0.410287
2325	0.433971
2350	0.446599
2375	0.379179
2400	0.359299
2425	0.444313
2450	0.367213
2475	0.332217
2500	0.410917
2525	0.349601
