CPTime	InternalTime

150.10	336.80
175.10	493.10
200.10	684.10
225.10	820.10
250.10	1012.80
275.10	1157.10
300.10	1308.90
325.00	1498.90
350.00	1720.00
375.00	1844.10
400.00	2012.90
425.00	2212.10
450.00	2348.10
475.00	2518.10
500.00	2690.90
525.00	2896.30
550.00	3033.10
575.00	3185.70
600.00	3362.80
625.00	3478.60
650.00	3747.90
675.00	3870.10
700.00	4023.70
725.00	4244.50
750.00	4384.40
775.00	4594.90
800.00	4751.00
825.00	4890.70
850.00	5111.10
875.00	5245.60
900.00	5408.90
925.00	5561.10
950.00	5710.00
975.00	5919.10
1000.00	5989.30
1025.00	6235.10
1050.00	6394.90
1075.00	6571.60
1100.00	6768.10
1125.00	6869.60
1150.00	7126.10
1175.00	7250.20
1200.00	7380.10
1225.10	7596.50
1250.10	7689.70
1275.10	7998.50
1300.10	8144.60
1325.10	8247.50
1350.10	8425.00
1375.10	8511.10
1400.10	8769.70
1425.10	8968.50
1450.10	9101.10
1475.10	9282.10
1500.10	9446.50
1525.10	9685.30
1550.10	9811.00
1575.10	9939.10
1600.10	10138.90
1625.10	10260.10
1650.10	10451.10
1675.10	10612.60
1700.10	10790.10
1725.10	11064.10
1750.10	11171.20
1775.10	11281.30
1800.10	11445.10
1825.10	11567.70
1850.10	11730.70
1875.10	11959.10
1900.10	12125.50
1925.10	12279.70
1950.10	12556.00
1975.10	12713.90
2000.10	12852.10
2025.10	13012.40
2050.10	13251.70
2075.10	13386.10
2100.10	13578.50
2125.10	13695.10
2150.10	13847.70
2175.10	13953.20
2200.10	14161.70
2225.10	14339.30
2250.10	14502.80
2275.10	14716.90
2300.10	14805.80
2325.10	14973.10
2350.10	15112.40
2375.10	15270.40
2400.10	15371.20
2425.10	15684.10
2450.10	15913.10
2475.10	16017.40
2500.10	16176.70
2525.10	16327.90
2550.10	16579.30
2575.10	16626.10
2600.10	16793.10
2625.10	17057.00
