CPTime	InternalTime

150.10	202.90
175.10	303.90
200.10	406.30
225.10	504.10
250.10	592.30
275.10	698.50
300.10	807.10
325.00	901.30
350.00	993.10
375.00	1083.10
400.00	1171.60
425.00	1298.70
450.00	1388.60
475.00	1509.30
500.00	1615.10
525.00	1670.60
550.00	1791.70
575.00	1887.40
600.00	2000.20
625.00	2100.90
650.00	2204.10
675.00	2265.60
700.00	2407.10
725.00	2487.20
750.00	2595.40
775.00	2690.90
800.00	2796.10
825.00	2864.10
850.00	2990.60
875.00	3064.10
900.00	3179.30
925.00	3307.60
950.00	3376.30
975.00	3467.70
1000.00	3565.20
1025.00	3702.60
1050.00	3817.90
1075.00	3934.60
1100.00	4014.60
1125.00	4096.10
1150.00	4136.50
1175.00	4275.70
1200.00	4416.90
1225.10	4488.70
1250.10	4604.10
1275.10	4685.90
1300.10	4796.10
1325.10	4893.10
1350.10	4991.30
1375.10	5078.60
1400.10	5185.50
1425.10	5316.90
1450.10	5386.30
1475.10	5495.20
1500.10	5600.10
1525.10	5663.10
1550.10	5798.20
1575.10	5881.10
1600.10	5948.80
1625.10	6069.90
1650.10	6178.10
1675.10	6284.10
1700.10	6373.70
1725.10	6498.20
1750.10	6607.40
1775.10	6714.10
1800.10	6767.80
1825.10	6881.50
1850.10	6985.90
1875.10	7068.10
1900.10	7203.70
1925.10	7238.90
1950.10	7403.30
1975.10	7501.50
2000.10	7636.30
2025.10	7734.50
2050.10	7751.50
2075.10	7896.80
2100.10	7976.60
2125.10	8065.30
2150.10	8183.60
2175.10	8264.90
2200.10	8405.60
2225.10	8514.10
2250.10	8570.50
2275.10	8651.10
2300.10	8780.20
2325.10	8867.30
2350.10	8952.70
2375.10	9052.10
2400.10	9153.20
2425.10	9322.60
2450.10	9379.60
2475.10	9473.30
2500.10	9573.70
2525.10	9728.10
2550.10	9785.70
2575.10	9833.00
2600.10	9958.60
2625.10	10059.80
