CPTime	InternalTime

150.10	79.90
175.10	119.50
200.10	160.50
225.10	194.10
250.10	238.10
275.10	277.30
300.10	317.80
325.00	348.70
350.00	398.50
375.00	440.30
400.00	474.50
425.00	518.20
450.00	558.30
475.00	596.70
500.00	625.50
525.00	681.10
550.00	727.80
575.00	757.40
600.00	790.30
625.00	837.20
650.00	875.30
675.00	914.40
700.00	953.60
725.00	996.10
750.00	1029.40
775.00	1080.30
800.00	1113.30
825.00	1157.00
850.00	1198.60
875.00	1226.40
900.00	1278.50
925.00	1315.90
950.00	1366.50
975.00	1394.90
1000.00	1451.30
1025.00	1481.60
1050.00	1522.00
1075.00	1560.40
1100.00	1592.40
1125.00	1630.60
1150.00	1670.10
1175.00	1735.30
1200.00	1762.60
1225.10	1803.40
1250.10	1838.90
1275.10	1889.20
1300.10	1924.90
1325.10	1951.60
1350.10	1983.70
1375.10	2041.90
1400.10	2088.70
1425.10	2100.50
1450.10	2162.80
1475.10	2229.60
1500.10	2233.90
1525.10	2276.50
1550.10	2324.90
1575.10	2366.10
1600.10	2422.40
1625.10	2434.60
1650.10	2484.50
1675.10	2508.80
1700.10	2558.30
1725.10	2582.80
1750.10	2641.70
1775.10	2671.70
1800.10	2716.60
1825.10	2754.30
1850.10	2789.50
1875.10	2825.30
1900.10	2893.40
1925.10	2911.70
1950.10	2954.20
1975.10	2994.50
2000.10	3031.50
2025.10	3062.20
2050.10	3111.70
2075.10	3168.70
2100.10	3194.60
2125.10	3231.50
2150.10	3275.10
2175.10	3325.10
2200.10	3358.60
2225.10	3400.50
2250.10	3439.70
2275.10	3480.60
2300.10	3510.50
2325.10	3541.50
2350.10	3602.30
2375.10	3639.30
2400.10	3661.00
2425.10	3712.90
2450.10	3751.30
2475.10	3772.10
2500.10	3835.30
2525.10	3885.50
2550.10	3925.10
2575.10	3951.30
2600.10	4002.90
2625.10	4049.20
