CPTime	InternalTime

150.10	605.10
175.10	906.20
200.10	1176.20
225.10	1537.20
250.10	1808.10
275.10	2107.60
300.10	2442.70
325.00	2692.00
350.00	2959.00
375.00	3350.10
400.00	3651.30
425.00	3931.30
450.00	4275.60
475.00	4478.10
500.00	4846.50
525.00	5192.10
550.00	5401.60
575.00	5765.50
600.00	6116.10
625.00	6252.70
650.00	6650.10
675.00	6936.90
700.00	7162.30
725.00	7636.10
750.00	7840.90
775.00	8083.50
800.00	8505.10
825.00	8784.10
850.00	9039.90
875.00	9340.60
900.00	9714.70
925.00	9940.90
950.00	10273.30
975.00	10502.90
1000.00	10789.40
1025.00	11104.50
1050.00	11472.10
1075.00	11760.10
1100.00	12003.70
1125.00	12333.30
1150.00	12709.60
1175.00	12994.90
1200.00	13251.10
1225.10	13574.50
1250.10	13962.10
1275.10	14213.70
1300.10	14582.80
1325.10	14869.90
1350.10	15107.30
1375.10	15328.10
1400.10	15711.40
1425.10	16011.10
1450.10	16388.50
1475.10	16555.10
1500.10	16852.60
1525.10	17092.50
1550.10	17387.70
1575.10	17848.70
1600.10	18044.20
1625.10	18445.10
1650.10	18676.10
1675.10	19139.50
1700.10	19222.00
1725.10	19597.60
1750.10	19801.70
1775.10	20207.90
1800.10	20352.90
1825.10	20815.10
1850.10	21111.80
1875.10	21506.00
1900.10	21769.30
1925.10	21945.10
1950.10	22269.10
1975.10	22563.90
2000.10	23023.10
2025.10	23119.30
2050.10	23462.00
2075.10	23922.10
2100.10	24139.80
2125.10	24374.50
2150.10	24811.70
2175.10	24976.90
2200.10	25353.70
2225.10	25627.30
2250.10	25865.50
2275.10	26174.50
2300.10	26398.70
2325.10	26830.10
2350.10	27214.10
2375.10	27402.10
2400.10	27720.10
2425.10	28000.80
2450.10	28352.60
2475.10	28620.90
2500.10	28910.30
2525.10	29157.10
2550.10	29650.10
2575.10	30000.40
2600.10	30321.70
2625.10	30519.10
