ProtocolTime	Work

50	6.247881
75	9.597281
100	11.185714
125	12.835403
150	14.834019
175	16.731477
200	19.492912
225	20.464579
250	23.363354
275	24.038303
300	26.370547
325	26.959199
350	30.361296
375	31.941543
400	33.744406
425	35.156348
450	37.731214
475	39.161660
500	41.820869
525	43.774961
550	43.734953
575	46.024699
600	48.385495
625	50.040065
650	51.531391
675	53.202749
700	55.142457
725	58.130029
750	58.561362
775	61.596146
800	61.919226
825	65.213995
850	66.827902
875	68.828712
900	70.073808
925	71.297263
950	75.850054
975	76.661396
1000	76.559788
1025	78.839947
1050	81.945805
1075	83.497402
1100	83.962345
1125	87.808842
1150	88.155330
1175	91.592638
1200	93.388720
1225	95.043768
1250	96.308877
1275	98.535454
1300	99.775223
1325	99.824780
1350	103.773644
1375	106.278997
1400	107.071499
1425	108.225796
1450	110.095558
1475	112.176623
1500	115.330185
1525	116.867856
1550	119.339902
1575	119.455755
1600	122.855688
1625	124.767444
1650	124.568144
1675	127.867299
1700	130.789220
1725	131.386223
1750	131.491401
1775	132.854525
1800	135.441749
1825	139.411217
1850	141.868413
1875	142.125537
1900	143.600245
1925	146.609127
1950	148.261758
1975	150.091225
2000	151.059903
2025	154.141377
2050	154.211861
2075	156.890584
2100	156.884023
2125	160.656170
2150	162.420517
2175	164.469055
2200	166.402210
2225	167.396436
2250	170.130499
2275	170.967644
2300	173.081219
2325	174.262170
2350	178.600533
2375	178.463140
2400	181.580506
2425	183.404178
2450	185.276847
2475	186.270047
2500	188.786910
2525	191.097326
