CPTime	InternalTime

150.10	1111.90
175.10	1687.60
200.10	2268.80
225.10	2788.90
250.10	3469.60
275.10	3797.00
300.10	4544.50
325.00	4988.60
350.00	5598.70
375.00	6208.80
400.00	6693.40
425.00	7200.10
450.00	7810.10
475.00	8360.70
500.00	8975.30
525.00	9674.10
550.00	10180.40
575.00	10809.10
600.00	11275.00
625.00	11852.10
650.00	12308.10
675.00	12892.90
700.00	13356.90
725.00	14029.70
750.00	14716.90
775.00	15094.90
800.00	15776.90
825.00	16194.30
850.00	16758.70
875.00	17446.10
900.00	18004.10
925.00	18380.40
950.00	19079.90
975.00	19598.80
1000.00	20057.80
1025.00	20820.70
1050.00	21126.10
1075.00	21768.10
1100.00	22453.30
1125.00	23004.10
1150.00	23558.00
1175.00	24072.10
1200.00	24868.90
1225.10	25186.00
1250.10	25696.90
1275.10	26343.30
1300.10	26901.10
1325.10	27454.10
1350.10	28033.60
1375.10	28484.90
1400.10	29276.10
1425.10	29722.60
1450.10	30358.60
1475.10	31068.90
1500.10	31468.90
1525.10	32046.40
1550.10	32687.70
1575.10	33057.10
1600.10	33348.10
1625.10	34287.40
1650.10	34838.50
1675.10	35380.50
1700.10	36334.10
1725.10	36613.60
1750.10	36945.70
1775.10	37572.10
1800.10	38034.10
1825.10	38691.50
1850.10	39118.20
1875.10	39709.90
1900.10	40277.70
1925.10	40860.40
1950.10	41303.30
1975.10	41984.00
2000.10	42444.60
2025.10	43054.10
2050.10	43700.10
2075.10	44368.90
2100.10	45068.40
2125.10	45185.10
2150.10	45919.30
2175.10	46576.10
2200.10	47057.80
2225.10	47661.30
2250.10	48171.30
2275.10	48728.60
2300.10	49561.30
2325.10	49761.80
2350.10	50532.40
2375.10	51048.10
2400.10	51630.70
2425.10	52043.90
2450.10	52666.30
2475.10	53418.40
2500.10	53965.10
2525.10	54457.90
2550.10	55096.90
2575.10	55305.70
2600.10	55983.00
2625.10	57030.50
