CPTime	InternalTime

150.10	1121.10
175.10	1716.90
200.10	2198.90
225.10	2843.20
250.10	3423.70
275.10	3960.10
300.10	4465.10
325.00	5090.90
350.00	5658.10
375.00	6169.70
400.00	6836.10
425.00	7350.10
450.00	7831.30
475.00	8491.20
500.00	8920.50
525.00	9565.70
550.00	10001.30
575.00	10631.50
600.00	11283.40
625.00	11682.50
650.00	12324.10
675.00	13061.10
700.00	13604.50
725.00	14076.10
750.00	14615.80
775.00	15230.50
800.00	15719.50
825.00	16163.10
850.00	17038.50
875.00	17345.20
900.00	17914.50
925.00	18604.90
950.00	18997.00
975.00	19684.10
1000.00	20364.90
1025.00	20636.10
1050.00	21268.10
1075.00	21814.10
1100.00	22510.90
1125.00	22987.90
1150.00	23590.50
1175.00	24179.60
1200.00	24545.50
1225.10	25224.60
1250.10	25974.50
1275.10	26275.30
1300.10	27053.70
1325.10	27538.00
1350.10	28142.50
1375.10	28616.50
1400.10	29089.30
1425.10	29728.10
1450.10	30082.90
1475.10	30838.60
1500.10	31329.10
1525.10	32020.10
1550.10	32674.30
1575.10	32701.70
1600.10	33460.20
1625.10	34262.50
1650.10	34515.90
1675.10	35185.60
1700.10	35998.10
1725.10	36572.20
1750.10	36968.50
1775.10	37621.90
1800.10	38234.60
1825.10	39146.40
1850.10	39297.70
1875.10	39511.60
1900.10	40590.10
1925.10	40940.60
1950.10	41340.70
1975.10	41976.50
2000.10	42630.30
2025.10	43032.10
2050.10	43921.30
2075.10	44026.50
2100.10	44931.70
2125.10	45639.60
2150.10	45893.50
2175.10	46625.30
2200.10	47253.60
2225.10	47649.10
2250.10	48214.80
2275.10	48621.10
2300.10	49480.20
2325.10	50084.90
2350.10	50224.10
2375.10	50680.80
2400.10	51386.60
2425.10	52496.10
2450.10	52301.70
2475.10	53324.50
2500.10	53690.10
2525.10	54767.90
2550.10	54939.70
2575.10	55590.70
2600.10	56100.70
2625.10	56835.10
