ProtocolTime	Work

50	3.880165
75	4.695089
100	5.831731
125	7.103784
150	8.304125
175	8.818368
200	10.386045
225	11.726878
250	12.411498
275	13.675928
300	14.105816
325	15.563949
350	16.111586
375	17.033240
400	18.941559
425	19.203237
450	20.515868
475	21.710683
500	22.225583
525	23.551405
550	24.070536
575	25.902536
600	27.247654
625	27.898163
650	28.787552
675	29.882286
700	30.955616
725	32.503960
750	33.045169
775	33.964836
800	35.590387
825	36.568744
850	36.644280
875	38.628601
900	38.966520
925	40.564506
950	41.524033
975	43.010390
1000	43.401437
1025	44.128745
1050	46.033371
1075	46.872846
1100	47.652776
1125	49.491846
1150	49.640878
1175	50.990115
1200	53.212314
1225	52.109889
1250	53.547319
1275	55.004591
1300	55.019986
1325	56.190777
1350	57.881237
1375	59.458191
1400	61.376866
1425	61.369304
1450	62.067954
1475	64.008419
1500	64.954831
1525	65.440055
1550	65.888582
1575	67.701993
1600	69.003914
1625	68.569031
1650	69.616269
1675	71.851109
1700	73.760477
1725	74.759550
1750	75.084430
1775	75.243642
1800	77.217933
1825	77.839706
1850	80.620542
1875	79.961227
1900	81.486288
1925	81.652668
1950	83.565004
1975	84.317767
2000	85.640734
2025	86.340228
2050	86.869171
2075	88.303679
2100	89.744900
2125	90.932310
2150	90.352169
2175	93.738454
2200	94.864937
2225	96.263296
2250	95.592818
2275	98.200711
2300	97.405087
2325	98.723445
2350	100.897303
2375	99.367004
2400	102.847947
2425	104.298859
2450	104.045003
2475	105.747697
2500	106.654535
2525	106.831976
