ProtocolTime	Work

50	5.079794
75	6.503014
100	8.223933
125	9.611275
150	11.609217
175	12.889926
200	14.834638
225	16.469728
250	17.678840
275	20.773841
300	21.639798
325	23.524355
350	25.438180
375	26.435764
400	28.045671
425	29.973925
450	31.003613
475	33.095779
500	35.077789
525	36.499363
550	37.986647
575	40.249278
600	41.084925
625	43.799081
650	44.391297
675	46.570717
700	50.141947
725	50.294352
750	50.942252
775	53.447093
800	55.791470
825	56.004678
850	58.553942
875	60.112067
900	61.145677
925	64.343883
950	64.308369
975	68.091923
1000	68.799550
1025	68.616303
1050	71.186711
1075	74.251699
1100	74.273050
1125	77.038314
1150	77.645117
1175	81.647152
1200	82.348299
1225	83.366092
1250	85.947586
1275	86.413761
1300	87.372448
1325	87.312816
1350	91.120767
1375	93.653306
1400	95.217528
1425	97.445033
1450	96.426174
1475	99.820270
1500	101.040552
1525	103.061342
1550	103.596319
1575	106.497111
1600	109.047554
1625	109.701604
1650	111.359878
1675	112.312908
1700	115.567507
1725	117.595205
1750	120.129859
1775	120.573212
1800	121.718434
1825	122.960447
1850	123.213115
1875	127.218658
1900	127.716980
1925	129.410094
1950	133.015248
1975	132.765380
2000	136.701804
2025	135.547429
2050	137.463468
2075	139.572361
2100	142.986322
2125	144.358726
2150	144.808950
2175	146.684646
2200	148.037993
2225	149.682911
2250	152.430045
2275	151.249414
2300	155.495129
2325	155.463069
2350	157.550714
2375	158.713647
2400	160.976820
2425	161.530050
2450	165.982004
2475	168.070075
2500	168.479082
2525	170.571154
