ProtocolTime	Work

50	48.988317
75	22.400566
100	13.165742
125	8.621051
150	6.379694
175	4.621558
200	3.694095
225	3.045716
250	2.567529
275	2.116052
300	1.677746
325	1.352728
350	1.565268
375	1.003692
400	1.163383
425	0.917109
450	0.820984
475	0.842074
500	0.721596
525	0.695579
550	0.740437
575	0.568652
600	0.604969
625	0.532341
650	0.450947
675	0.502758
700	0.496444
725	0.443097
750	0.378227
775	0.359991
800	0.425425
825	0.423409
850	0.400670
875	0.425881
900	0.313497
925	0.293587
950	0.295299
975	0.223513
1000	0.313445
1025	0.257396
1050	0.240562
1075	0.291679
1100	0.162136
1125	0.216769
1150	0.229485
1175	0.223727
1200	0.233029
1225	0.221244
1250	0.237067
1275	0.193490
1300	0.184403
1325	0.171428
1350	0.166540
1375	0.233474
1400	0.132452
1425	0.222742
1450	0.108877
1475	0.167907
1500	0.168366
1525	0.206442
1550	0.138265
1575	0.159824
1600	0.166509
1625	0.166816
1650	0.076447
1675	0.150581
1700	0.134755
1725	0.100132
1750	0.125885
1775	0.146576
1800	0.110675
1825	0.071570
1850	0.136078
1875	0.118673
1900	0.177642
1925	0.136882
1950	0.096238
1975	0.153786
2000	0.147108
2025	0.078570
2050	0.115564
2075	0.086858
2100	0.134274
2125	0.122235
2150	0.136046
2175	0.115264
2200	0.126398
2225	0.086643
2250	0.041685
2275	0.097538
2300	0.129221
2325	0.076851
2350	0.111760
2375	0.068125
2400	0.100861
2425	0.097784
2450	0.094684
2475	0.067117
2500	0.063819
2525	0.075109
