ProtocolTime	Work

50	4.357013
75	5.471123
100	6.374502
125	7.330366
150	8.793898
175	9.210916
200	10.419619
225	10.829625
250	11.937181
275	12.973666
300	13.719248
325	14.933889
350	15.303433
375	16.832559
400	18.174048
425	17.995500
450	19.447808
475	20.539008
500	21.273598
525	22.007670
550	23.310163
575	24.538629
600	24.818812
625	25.706369
650	27.477299
675	27.983409
700	28.248112
725	29.522891
750	30.118000
775	31.795021
800	32.215076
825	34.186420
850	33.519735
875	36.021117
900	35.321967
925	37.466437
950	38.345283
975	39.128185
1000	41.340908
1025	41.192857
1050	42.074059
1075	42.549680
1100	44.457768
1125	45.274505
1150	46.550719
1175	46.451576
1200	47.025876
1225	47.728744
1250	48.894360
1275	49.802814
1300	50.844162
1325	51.389617
1350	53.066623
1375	53.854631
1400	54.738198
1425	56.275086
1450	57.583351
1475	57.442142
1500	57.213530
1525	59.550741
1550	60.142151
1575	60.757104
1600	63.238557
1625	62.530262
1650	64.797094
1675	65.613448
1700	67.010576
1725	67.117451
1750	67.636714
1775	68.271125
1800	69.288489
1825	71.564511
1850	72.491534
1875	73.442540
1900	74.854856
1925	73.233123
1950	75.464924
1975	76.821580
2000	75.672783
2025	78.474957
2050	80.074259
2075	79.576452
2100	82.398461
2125	80.950113
2150	83.312967
2175	83.570047
2200	84.781392
2225	84.689512
2250	85.289709
2275	86.051604
2300	86.439562
2325	88.939779
2350	89.047336
2375	90.101694
2400	93.029326
2425	92.322287
2450	92.294574
2475	95.839620
2500	95.592305
2525	96.726814
