ProtocolTime	Work

5	2.104630
10	4.302844
15	6.460644
20	8.658782
25	10.772704
30	12.978691
35	15.128783
40	17.272444
45	19.485265
50	21.638265
55	23.728914
60	25.988448
65	28.163395
70	30.224372
75	32.513590
80	34.591435
85	36.814676
90	39.050116
95	41.143143
100	43.318900
105	45.489105
110	47.564315
115	49.775299
120	51.970626
125	54.103552
130	56.305694
135	58.413048
140	60.624613
145	62.767791
150	64.925224
155	67.018812
160	69.315291
165	71.363506
170	73.554173
175	75.698691
180	78.026251
185	79.993666
190	82.232076
195	84.520924
200	86.563824
