ProtocolTime	Work

5	15.296668
10	7.700871
15	5.342115
20	4.240145
25	3.352813
30	2.995185
35	2.789645
40	2.393302
45	2.670230
50	2.407324
55	2.527719
60	2.605712
65	2.295907
70	2.342120
75	2.447859
80	2.276989
85	2.478322
90	2.378877
95	2.733441
100	2.534187
105	2.718514
110	2.706229
115	2.633112
120	3.143942
125	2.917060
130	3.062445
135	2.853765
140	3.099772
145	3.258124
150	3.324197
155	3.398542
160	3.476818
165	3.539357
170	3.746228
175	3.574216
180	4.037434
185	3.834022
190	3.763433
195	4.101239
200	4.142038
