Time	Work

12.500000	734.972988
17.500000	628.534953
22.500000	588.731148
27.500000	578.596101
32.500000	592.368626
37.500000	613.631707
42.500000	618.302902
47.500000	671.386492
52.500000	746.685565
57.500000	770.247985
62.500000	825.376484
67.500000	877.886554
72.500000	912.655967
77.500000	958.453322
82.500000	997.092018
87.500000	1023.960667
92.500000	1092.052376
97.500000	1156.695405
102.500000	1167.866208
107.500000	1232.592183
