Time	Work

10.000000	858.101704
15.000000	677.074662
20.000000	604.786915
25.000000	580.461605
30.000000	577.276954
35.000000	595.984278
40.000000	664.138726
45.000000	685.283017
50.000000	714.162685
55.000000	742.025137
60.000000	765.582437
65.000000	842.147079
70.000000	890.471538
75.000000	931.615549
80.000000	978.363587
85.000000	1004.509619
90.000000	1086.802352
95.000000	1163.445903
100.000000	1141.743292
105.000000	1213.843982
