Time	Work

10.000000	869.554622
15.000000	690.070518
20.000000	617.275182
25.000000	558.667878
30.000000	578.980352
35.000000	585.587904
40.000000	679.775472
45.000000	644.765758
50.000000	671.737625
55.000000	739.555132
60.000000	816.934835
65.000000	843.635004
70.000000	856.230515
75.000000	902.841029
80.000000	988.009208
85.000000	1095.934885
90.000000	1093.798434
95.000000	1129.778119
100.000000	1241.263938
105.000000	1320.851433
