Time	Work

10.000000	861.764491
15.000000	687.584750
20.000000	614.984694
25.000000	557.275445
30.000000	578.284570
35.000000	584.817842
40.000000	679.427135
45.000000	644.478103
50.000000	671.599562
55.000000	739.025958
60.000000	815.967112
65.000000	843.418374
70.000000	855.268908
75.000000	902.713926
80.000000	987.372264
85.000000	1095.596901
90.000000	1093.903319
95.000000	1129.282568
100.000000	1241.533659
105.000000	1319.950732
