Time	Work

12.500000	743.980540
17.500000	617.174239
22.500000	606.305559
27.500000	585.282181
32.500000	578.540808
37.500000	619.208502
42.500000	707.063322
47.500000	693.704787
52.500000	732.048078
57.500000	782.285969
62.500000	848.940275
67.500000	807.564503
72.500000	956.293509
77.500000	947.814994
82.500000	984.090531
87.500000	1059.220703
92.500000	1278.804593
97.500000	1163.159203
102.500000	1210.893474
107.500000	1246.702162
