ProtocolTime	Work

5	30.000000
10	15.000000
15	10.000000
20	7.500000
25	6.000000
30	5.000000
35	4.285714
40	3.750000
45	3.333333
50	3.000000
55	2.727273
60	2.500000
65	2.307692
70	2.142857
75	2.000000
80	1.875000
85	1.764706
90	1.666667
95	1.578947
100	1.500000
