ProtocolTime	Work

5	30.477886
10	15.997048
15	10.487716
20	8.785288
25	8.139972
30	7.293069
35	7.158279
40	6.956168
45	6.486476
50	6.649642
55	7.056384
60	6.297358
65	6.805338
70	7.212013
75	7.653374
80	7.915886
85	8.196564
90	7.840575
95	8.437961
100	8.621533
