ProtocolTime	Work

5	1.068848
10	2.143168
15	3.230467
20	4.321305
25	5.392086
30	6.468403
35	7.539943
40	8.637751
45	9.732741
50	10.827488
55	11.886483
60	12.995714
65	14.079357
70	15.133597
75	16.223406
80	17.365330
85	18.421341
90	19.507078
95	20.507785
100	21.635816
