ProtocolTime	Work

5	1.034269
10	2.121220
15	3.220129
20	4.208330
25	5.369452
30	6.447156
35	7.486615
40	8.519312
45	9.625867
50	10.802203
55	11.810982
60	12.958297
65	13.989175
70	15.041134
75	16.183164
80	17.278338
85	18.334015
90	19.490739
95	20.511541
100	21.560072
