ProtocolTime	Work

5	59.900793
10	29.984962
15	20.389646
20	14.676579
25	12.061206
30	10.156610
35	8.759141
40	7.799097
45	7.006033
50	6.221845
55	5.679725
60	5.109257
65	4.886432
70	4.526991
75	4.257351
80	4.035021
85	3.897712
90	3.616126
95	3.297425
100	3.235784
105	3.217447
110	3.146128
115	2.989182
120	2.933619
125	2.898373
130	2.779543
135	2.561959
140	2.618212
145	2.508217
150	2.506076
155	2.541545
160	2.420514
165	2.171634
170	2.195947
175	2.108241
180	2.125080
185	2.138916
190	2.339868
195	2.207767
200	1.980907
