ProtocolTime	Work

5	31.001928
10	15.526353
15	11.391302
20	8.794922
25	8.032024
30	7.323146
35	7.027538
40	6.522801
45	6.507769
50	6.710709
55	6.438319
60	7.063509
65	6.734309
70	6.925863
75	7.497236
80	7.697379
85	7.654659
90	8.050329
95	8.595315
100	8.995131
105	9.113100
110	9.570859
115	9.551786
120	9.953498
125	10.129840
130	10.939920
135	11.027617
140	11.419304
145	11.892370
150	12.440052
155	12.075574
160	11.855769
165	12.507282
170	13.322562
175	13.074907
180	13.776557
185	14.538333
190	14.802402
195	14.706726
200	14.880812
