ProtocolTime	Work

5	8.464857
10	17.111358
15	25.808525
20	34.710157
25	43.126234
30	51.869333
35	60.693200
40	69.115607
45	77.870854
50	86.410862
55	95.238963
60	103.838129
65	112.658493
70	120.988047
75	129.780316
80	138.136090
85	146.975950
90	155.836958
95	164.388925
100	172.952065
105	182.155110
110	190.881111
115	199.262288
120	207.901072
125	216.530683
130	225.247451
135	233.600285
140	242.454738
145	251.085734
150	259.146973
155	268.722254
160	276.906225
165	286.118131
170	294.282561
175	302.889524
180	311.855234
185	320.330838
190	329.053111
195	338.035384
200	345.936016
