ProtocolTime	Work

5	65.942085
10	41.094514
15	36.518680
20	36.979412
25	39.246055
30	42.617990
35	46.769311
40	50.876523
45	55.067252
50	60.309959
55	65.809385
60	69.632023
65	74.691906
70	79.354722
75	84.634569
80	90.141379
85	95.962238
90	100.617257
95	106.534954
100	110.285450
105	115.756876
110	122.624198
115	126.405230
120	132.137810
125	137.685069
130	146.268338
135	148.120274
140	153.190061
145	159.411357
150	164.688610
155	170.116008
160	175.368321
165	181.456715
170	183.430985
175	190.091256
180	194.941238
185	202.791888
190	205.927260
195	212.612851
200	217.273766
