ProtocolTime	Work

5	30.519864
10	15.066888
15	10.272039
20	7.810201
25	6.338122
30	5.492662
35	4.606447
40	4.175113
45	3.504147
50	3.224012
55	3.018448
60	3.054875
65	2.804291
70	2.490319
75	2.544291
80	2.355247
85	2.244128
90	2.242413
95	2.273977
100	2.202929
105	2.081650
110	1.886960
115	1.841010
120	1.973352
125	1.942569
130	1.887906
135	1.841190
140	1.795642
145	1.792105
150	1.837343
155	1.811150
160	1.825356
165	1.862771
170	1.635285
175	1.762529
180	1.655503
185	1.757885
190	1.839681
195	1.845285
200	1.877685
