ProtocolTime	Work

5	23.842598
10	17.945687
15	19.356850
20	21.909009
25	25.028651
30	28.586393
35	32.309642
40	35.864593
45	39.918530
50	44.297749
55	48.345903
60	51.971832
65	56.507404
70	59.440600
75	64.448889
80	68.633021
85	72.955214
90	77.107434
95	81.206762
100	85.264171
105	90.312312
110	93.913828
115	97.451978
120	101.676465
125	106.325567
130	109.041703
135	112.657179
140	118.727125
145	122.014202
150	126.609833
155	130.679169
160	135.757155
165	140.077713
170	144.719656
175	147.054138
180	153.234127
185	156.726173
190	160.909633
195	164.552328
200	169.981499
