ProtocolTime	Work

5	2.042022
10	4.218279
15	6.380069
20	8.672190
25	10.785490
30	12.782944
35	14.991617
40	17.259094
45	19.378681
50	21.534390
55	23.724382
60	25.905903
65	27.987824
70	30.141495
75	32.547908
80	34.583039
85	36.860708
90	38.809031
95	40.808534
100	43.058526
105	45.384816
110	47.224089
115	49.556769
120	51.787204
125	54.132107
130	56.213336
135	58.279250
140	60.536265
145	62.842020
150	64.634383
155	66.861463
160	69.108534
165	71.198887
170	73.363342
175	75.706113
180	77.678167
185	79.798623
190	82.132311
195	84.108504
200	85.767699
