ProtocolTime	Work

5	60.503634
10	30.606544
15	21.194125
20	16.425970
25	13.752333
30	11.745674
35	11.163821
40	10.262536
45	9.612082
50	9.466268
55	9.425056
60	9.017240
65	8.844964
70	8.728666
75	8.672343
80	9.113544
85	9.362609
90	9.569902
95	9.209316
100	9.718349
105	9.839249
110	9.892965
115	9.945124
120	10.684738
125	10.558497
130	11.000740
135	11.348142
140	11.357590
145	11.971615
150	11.734418
155	11.889470
160	12.378322
165	12.586837
170	12.991665
175	12.988479
180	13.201174
185	13.810717
190	14.182193
195	14.488442
200	14.303783
