ProtocolTime	Work

5	0.600358
10	1.221362
15	1.820778
20	2.441652
25	3.058754
30	3.659043
35	4.280821
40	4.895672
45	5.513392
50	6.121905
55	6.741700
60	7.337995
65	7.960972
70	8.572382
75	9.187041
80	9.790728
85	10.402634
90	11.014589
95	11.623847
100	12.233419
105	12.852689
110	13.447912
115	14.052315
120	14.699695
125	15.296998
130	15.927861
135	16.543650
140	17.126369
145	17.734909
150	18.368239
155	18.975310
160	19.599020
165	20.201156
170	20.806857
175	21.440164
180	22.032877
185	22.661293
190	23.267122
195	23.897525
200	24.475550
