ProtocolTime	Work

5	0.288000
10	0.591203
15	0.891300
20	1.195116
25	1.509265
30	1.815158
35	2.120985
40	2.445140
45	2.718981
50	3.036488
55	3.364743
60	3.642548
65	3.950292
70	4.245670
75	4.558884
80	4.878086
85	5.171238
90	5.498271
95	5.794973
100	6.116998
105	6.389555
110	6.681847
115	7.000597
120	7.343094
125	7.629652
130	7.975548
135	8.251886
140	8.518993
145	8.834174
150	9.152538
155	9.471666
160	9.751684
165	10.101569
170	10.353123
175	10.694098
180	10.984319
185	11.327285
190	11.575825
195	11.930472
200	12.197653
