ProtocolTime	Work

5	239.817592
10	120.879871
15	80.614463
20	60.116113
25	49.019439
30	40.163017
35	35.645612
40	31.220573
45	27.839036
50	25.711305
55	23.575717
60	21.886513
65	20.624672
70	19.386207
75	18.216874
80	16.815404
85	16.250122
90	15.756048
95	15.393347
100	14.956827
105	13.813650
110	14.162994
115	13.802011
120	13.375267
125	13.502377
130	13.230030
135	12.828191
140	12.381066
145	12.256160
150	12.203394
155	12.241949
160	12.156791
165	11.789788
170	11.574671
175	12.182713
180	11.598577
185	11.824911
190	11.860910
195	11.656427
200	11.400547
