ProtocolTime	Work

5	4.284743
10	8.598517
15	12.943214
20	17.258716
25	21.596246
30	25.895610
35	30.225873
40	34.582505
45	39.000183
50	43.204630
55	47.591145
60	51.883239
65	56.381335
70	60.697698
75	64.914577
80	69.313025
85	73.610136
90	77.795592
95	82.128701
100	86.578685
105	90.925929
110	95.305865
115	99.516060
120	103.976956
125	108.300688
130	112.494038
135	117.150229
140	121.252188
145	125.540541
150	129.884339
155	134.264510
160	138.729180
165	142.969883
170	147.200757
175	151.526787
180	155.970076
185	160.124534
190	164.553856
195	168.628086
200	173.087527
