ProtocolTime	Work

5	0.200972
10	0.420969
15	0.627920
20	0.840635
25	1.073115
30	1.298488
35	1.508155
40	1.724557
45	1.943576
50	2.163689
55	2.352825
60	2.584474
65	2.792428
70	2.999955
75	3.228575
80	3.448824
85	3.655433
90	3.859605
95	4.100785
100	4.307036
105	4.522208
110	4.738747
115	4.953692
120	5.172574
125	5.378584
130	5.607500
135	5.825235
140	6.050591
145	6.272584
150	6.461345
155	6.702432
160	6.909522
165	7.123255
170	7.328159
175	7.548729
180	7.809964
185	7.997598
190	8.197632
195	8.409811
200	8.640814
