ProtocolTime	Work

5	0.603222
10	1.219759
15	1.839720
20	2.441473
25	3.058418
30	3.667661
35	4.283423
40	4.892250
45	5.513000
50	6.119112
55	6.724452
60	7.355951
65	7.958807
70	8.559719
75	9.185959
80	9.788072
85	10.406047
90	11.009915
95	11.666214
100	12.260044
105	12.856451
110	13.487433
115	14.073178
120	14.672694
125	15.301368
130	15.899231
135	16.567289
140	17.149246
145	17.739598
150	18.369605
155	18.962016
160	19.585941
165	20.204005
170	20.821033
175	21.406325
180	22.055795
185	22.653215
190	23.267644
195	23.852714
200	24.448960
