ProtocolTime	Work

5	17.146386
10	34.494510
15	51.848556
20	68.846958
25	86.337553
30	103.693883
35	121.589166
40	138.461285
45	155.933332
50	173.038623
55	189.858353
60	207.524926
65	224.461353
70	242.603755
75	259.641803
80	277.028836
85	294.489074
90	310.989393
95	329.184373
100	346.440541
105	362.845177
110	380.433183
115	398.679120
120	415.604596
125	432.961243
130	449.748992
135	468.009721
140	485.100216
145	502.819847
150	519.113226
155	536.919452
160	553.657644
165	572.035461
170	588.165767
175	605.816433
180	623.360069
185	640.770482
190	658.218342
195	674.845678
200	692.033029
