ProtocolTime	Work

5	247.079252
10	130.918920
15	99.003228
20	85.415166
25	79.733165
30	76.375519
35	77.098896
40	79.867190
45	81.809138
50	84.558872
55	89.329676
60	92.755682
65	97.366025
70	102.884090
75	107.803489
80	112.920737
85	117.199469
90	124.644081
95	127.458101
100	133.917070
105	140.756927
110	143.496045
115	153.433326
120	158.245791
125	163.529235
130	169.292196
135	174.762277
140	179.928557
145	186.418334
150	191.356103
155	197.862742
160	205.991597
165	208.365938
170	215.454412
175	221.469736
180	226.231695
185	231.788696
190	239.695201
195	245.509747
200	252.328274
