Time	Work

10.000000	843.980979
15.000000	651.212528
20.000000	579.946432
25.000000	557.546461
30.000000	583.041883
35.000000	594.066202
40.000000	613.436317
45.000000	643.604530
50.000000	668.345552
55.000000	713.351070
60.000000	743.218823
65.000000	801.817390
70.000000	824.162456
75.000000	897.804748
80.000000	908.727805
85.000000	964.120177
90.000000	1038.563235
95.000000	1062.658659
100.000000	1120.801889
105.000000	1173.228897
