Time	Work

10.000000	796.093037
15.000000	580.694939
20.000000	480.413991
25.000000	431.215432
30.000000	411.554569
35.000000	402.378018
40.000000	404.398534
45.000000	405.527310
50.000000	415.580749
55.000000	433.485918
60.000000	445.657819
65.000000	464.708157
70.000000	481.499287
75.000000	495.524871
80.000000	514.634365
85.000000	550.252154
90.000000	561.212765
95.000000	583.225260
100.000000	608.550233
105.000000	627.081568
