Time	Work

10.000000	791.600888
15.000000	570.383394
20.000000	465.424881
25.000000	412.880770
30.000000	390.704622
35.000000	377.938450
40.000000	375.863882
45.000000	374.420763
50.000000	380.308442
55.000000	395.238461
60.000000	403.350513
65.000000	418.843372
70.000000	433.196530
75.000000	444.563588
80.000000	459.651284
85.000000	490.808436
90.000000	497.796416
95.000000	518.043743
100.000000	538.133932
105.000000	554.421824
