Time	Work

10.000000	746.616514
15.000000	502.509578
20.000000	383.011434
25.000000	304.202148
30.000000	256.820189
35.000000	223.602477
40.000000	197.172236
45.000000	175.839064
50.000000	162.545514
55.000000	148.958393
60.000000	138.273538
65.000000	130.987732
70.000000	123.072319
75.000000	117.761816
80.000000	111.482506
85.000000	107.348635
90.000000	102.579789
95.000000	100.779309
100.000000	97.582651
105.000000	94.599162
