ProtocolTime	Work

5	2.989869
10	6.081118
15	9.177680
20	12.198582
25	15.296227
30	18.324973
35	21.380156
40	24.517991
45	27.528675
50	30.486217
55	33.599049
60	36.769805
65	39.770465
70	42.753873
75	45.895160
80	48.857535
85	51.958829
90	55.082599
95	58.101841
100	61.210361
105	64.287382
110	67.350772
115	70.355594
120	73.424368
125	76.615149
130	79.557776
135	82.644577
140	85.744348
145	88.852229
150	91.750441
155	94.994920
160	97.969917
165	100.962010
170	104.043636
175	107.080419
180	110.166334
185	113.350017
190	116.356460
195	119.233969
200	122.477427
