ProtocolTime	Work

5	8.523791
10	17.274004
15	25.916592
20	34.511848
25	43.171239
30	51.648475
35	60.618008
40	69.289103
45	77.889271
50	86.481762
55	95.304133
60	103.868141
65	112.441866
70	121.179211
75	129.804740
80	138.435565
85	147.129965
90	155.673990
95	164.607991
100	173.050794
105	181.984696
110	190.564630
115	199.102657
120	207.688020
125	216.521987
130	225.436157
135	233.651973
140	242.730034
145	250.805307
150	259.678469
155	268.412292
160	277.276785
165	285.946986
170	294.485626
175	303.144566
180	311.838097
185	320.510699
190	329.147793
195	337.539735
200	345.973548
