ProtocolTime	Work

5	8.007097
10	4.315497
15	3.601361
20	3.150309
25	3.386327
30	3.405171
35	3.588341
40	4.009755
45	4.189025
50	4.369502
55	4.775272
60	4.709536
65	5.188030
70	5.564164
75	5.926402
80	6.248615
85	6.442713
90	6.739871
95	7.128462
100	7.960682
105	7.783570
110	8.258786
115	8.728989
120	8.947180
125	9.351743
130	9.827482
135	10.038092
140	10.422075
145	10.740853
150	10.851146
155	11.530693
160	12.038680
165	12.153503
170	12.421905
175	13.286456
180	13.285089
185	13.438183
190	13.971981
195	14.307767
200	14.588462
