ProtocolTime	Work

5	7.792023
10	4.235701
15	3.404356
20	3.395158
25	3.401251
30	3.496100
35	3.682122
40	3.802705
45	4.235076
50	4.224630
55	4.801258
60	4.976500
65	5.360183
70	5.678756
75	5.952968
80	5.970052
85	6.836008
90	6.879503
95	7.090289
100	7.753100
105	8.105868
110	8.303340
115	8.760570
120	9.118756
125	9.501631
130	9.954839
135	9.999187
140	10.608787
145	11.101333
150	11.293536
155	11.647740
160	12.430344
165	13.000623
170	12.884998
175	12.962802
180	13.531567
185	13.914704
190	13.901787
195	14.721346
200	15.160339
