ProtocolTime	Work

5	6.040904
10	12.154379
15	18.211714
20	24.488334
25	30.543797
30	36.780466
35	42.596451
40	48.982619
45	54.977451
50	61.175947
55	67.244584
60	73.239356
65	79.321389
70	85.692037
75	91.972923
80	98.050885
85	103.887338
90	110.343642
95	116.346429
100	122.504447
105	128.534687
110	134.602952
115	140.853938
120	147.058647
125	152.931321
130	158.926745
135	165.249888
140	171.171730
145	177.615254
150	183.481743
155	189.915583
160	195.921305
165	201.924104
170	207.946208
175	214.425115
180	220.234701
185	226.100301
190	232.603547
195	238.533439
200	244.834265
