ProtocolTime	Work

5	2.994092
10	6.047975
15	9.099084
20	12.193470
25	15.306581
30	18.329076
35	21.416030
40	24.480415
45	27.500677
50	30.649067
55	33.642744
60	36.649903
65	39.734341
70	42.878975
75	45.964946
80	48.940350
85	52.032592
90	55.063596
95	58.085492
100	61.206722
105	64.282245
110	67.461912
115	70.401208
120	73.499047
125	76.407758
130	79.547982
135	82.706846
140	85.661390
145	88.862327
150	91.771593
155	94.828378
160	97.958325
165	100.936782
170	103.909901
175	107.416556
180	110.349155
185	113.190854
190	116.305408
195	119.370037
200	122.599989
