ProtocolTime	Work

5	2.809252
10	5.856292
15	8.932950
20	12.023710
25	14.998681
30	18.297232
35	20.897420
40	24.551711
45	27.516253
50	30.272263
55	33.608324
60	36.600112
65	39.853258
70	42.735000
75	45.417494
80	48.682703
85	52.036000
90	54.774821
95	58.020905
100	61.639887
105	64.251611
110	67.799191
115	70.490170
120	72.737394
125	76.296882
130	79.377738
135	82.066046
140	85.294106
145	88.750724
150	91.746475
155	94.775908
160	97.757702
165	100.831694
170	103.878558
175	106.844578
180	110.033006
185	113.127271
190	116.228682
195	118.986463
200	122.980907
