ProtocolTime	Work

5	2.041864
10	4.269401
15	6.435358
20	8.472052
25	10.514081
30	13.088122
35	15.016096
40	17.179852
45	19.283704
50	21.289135
55	23.689002
60	25.998205
65	27.930469
70	30.194664
75	32.376233
80	34.639464
85	36.713473
90	38.735763
95	41.279053
100	43.118919
105	45.616410
110	47.589776
115	49.776472
120	51.942403
125	54.024043
130	55.818145
135	58.309930
140	60.181193
145	62.550717
150	64.838139
155	67.147831
160	69.069297
165	71.296561
170	73.429951
175	75.261026
180	77.560011
185	80.143097
190	81.909729
195	84.348947
200	86.433062
