ProtocolTime	Work

5	29.851680
10	15.613645
15	10.773459
20	8.995975
25	7.917455
30	7.477431
35	6.993848
40	6.965626
45	6.997333
50	7.161153
55	6.690573
60	7.235674
65	7.292362
70	7.663735
75	8.021082
80	7.818631
85	8.519873
90	8.896108
95	8.907756
100	9.734588
105	9.766566
110	10.097095
115	10.148447
120	10.601091
125	11.260508
130	11.446154
135	11.784178
140	12.413111
145	12.706622
150	13.118433
155	13.293922
160	13.638861
165	13.960385
170	13.978729
175	14.497616
180	15.565371
185	15.691863
190	15.951239
195	16.427414
200	16.614009
