ProtocolTime	Work

5	117.151953
10	58.098719
15	40.060803
20	30.408660
25	25.401949
30	22.198801
35	19.673285
40	17.587054
45	15.963772
50	15.672288
55	15.248228
60	14.372727
65	13.653104
70	14.134022
75	13.414764
80	13.916513
85	13.881310
90	13.814254
95	14.021915
100	13.838120
105	13.863739
110	13.978931
115	14.553066
120	13.938482
125	14.022125
130	15.091539
135	14.999653
140	15.451407
145	15.733413
150	15.163360
155	16.077449
160	15.676477
165	16.372929
170	17.774795
175	17.338077
180	17.854492
185	17.952160
190	17.800125
195	17.952433
200	19.228520
