ProtocolTime	Work

5	6.016616
10	12.149552
15	18.226765
20	24.417523
25	30.494831
30	36.744504
35	42.651694
40	48.939500
45	55.082738
50	61.048503
55	67.273110
60	73.131505
65	79.677352
70	85.738532
75	91.716427
80	97.920577
85	103.997184
90	110.134443
95	116.262234
100	122.468342
105	128.436081
110	134.939370
115	140.909414
120	146.515781
125	152.777265
130	159.083324
135	165.310487
140	171.423451
145	177.625075
150	183.700586
155	189.709794
160	195.667354
165	201.957189
170	208.317306
175	214.297244
180	220.270562
185	226.301600
190	232.798136
195	238.605507
200	245.187760
