Time	AutoCorrelation

0.000000	1.003490
0.100000	0.770430
0.200000	0.588617
0.300000	0.449440
0.400000	0.343201
0.500000	0.261848
0.600000	0.199727
0.700000	0.152155
0.800000	0.116027
0.900000	0.087955
1.000000	0.067318
1.100000	0.052790
1.200000	0.042564
1.300000	0.034490
1.400000	0.026990
1.500000	0.020928
1.600000	0.015776
1.700000	0.011401
1.800000	0.007874
1.900000	0.005120
2.000000	0.003214
2.100000	0.001846
2.200000	0.001169
2.300000	0.000480
2.400000	0.000153
2.500000	0.000072
2.600000	0.000056
2.700000	0.000163
2.800000	-0.000239
2.900000	-0.000221
3.000000	-0.000410
3.100000	-0.000577
3.200000	-0.000054
3.300000	-0.000345
3.400000	0.000012
3.500000	0.000250
3.600000	0.000073
3.700000	0.000082
3.800000	0.000817
3.900000	0.001087
4.000000	0.000520
4.100000	0.000523
4.200000	0.000674
4.300000	0.000773
4.400000	0.000867
4.500000	0.000995
4.600000	0.001607
4.700000	0.001594
4.800000	0.002511
4.900000	0.003888
5.000000	0.004939
5.100000	0.004685
5.200000	0.004679
5.300000	0.004300
5.400000	0.003490
5.500000	0.002849
5.600000	0.001838
5.700000	0.001619
5.800000	0.001760
5.900000	0.001945
6.000000	0.002171
6.100000	0.002256
6.200000	0.002004
6.300000	0.001151
6.400000	0.001120
6.500000	0.000531
6.600000	-0.000323
6.700000	-0.000813
6.800000	-0.000611
6.900000	0.000046
7.000000	0.000262
7.100000	0.000712
7.200000	0.000496
7.300000	0.000149
7.400000	-0.000516
7.500000	-0.001088
7.600000	-0.001371
7.700000	-0.001384
7.800000	-0.000753
7.900000	-0.000893
8.000000	-0.001034
8.100000	-0.000654
8.200000	-0.000547
8.300000	-0.000608
8.400000	-0.000980
8.500000	-0.000337
8.600000	-0.000379
8.700000	-0.000581
8.800000	-0.000179
8.900000	-0.000071
9.000000	0.000513
9.100000	0.001242
9.200000	0.001260
9.300000	0.000471
9.400000	-0.000308
9.500000	-0.001099
9.600000	-0.001031
9.700000	-0.000902
9.800000	-0.001448
9.900000	-0.001531
10.000000	-0.001713
10.100000	-0.001658
10.200000	-0.002085
10.300000	-0.002055
10.400000	-0.002215
10.500000	-0.002831
10.600000	-0.003188
10.700000	-0.003581
10.800000	-0.003878
10.900000	-0.004437
11.000000	-0.003938
11.100000	-0.003848
11.200000	-0.003199
11.300000	-0.002552
11.400000	-0.001893
11.500000	-0.002072
11.600000	-0.002174
11.700000	-0.002556
11.800000	-0.003323
11.900000	-0.003213
12.000000	-0.003458
