Time	AutoCorrelation

0.000000	0.996226
0.100000	0.983718
0.200000	0.967488
0.300000	0.951250
0.400000	0.935268
0.500000	0.919562
0.600000	0.904142
0.700000	0.889020
0.800000	0.874164
0.900000	0.859630
1.000000	0.845363
1.100000	0.831336
1.200000	0.817542
1.300000	0.803917
1.400000	0.790491
1.500000	0.777284
1.600000	0.764317
1.700000	0.751645
1.800000	0.739211
1.900000	0.727008
2.000000	0.715013
2.100000	0.703231
2.200000	0.691666
2.300000	0.680285
2.400000	0.669077
2.500000	0.658118
2.600000	0.647383
2.700000	0.636798
2.800000	0.626369
2.900000	0.616037
3.000000	0.605841
3.100000	0.595830
3.200000	0.585956
3.300000	0.576211
3.400000	0.566634
3.500000	0.557225
3.600000	0.547996
3.700000	0.538908
3.800000	0.529962
3.900000	0.521155
4.000000	0.512497
4.100000	0.503967
4.200000	0.495584
4.300000	0.487318
4.400000	0.479158
4.500000	0.471167
4.600000	0.463379
4.700000	0.455700
4.800000	0.448147
4.900000	0.440674
5.000000	0.433262
5.100000	0.425958
5.200000	0.418794
5.300000	0.411745
5.400000	0.404827
5.500000	0.398060
5.600000	0.391435
5.700000	0.384969
5.800000	0.378605
5.900000	0.372352
6.000000	0.366229
6.100000	0.360221
6.200000	0.354312
6.300000	0.348482
6.400000	0.342739
6.500000	0.337047
6.600000	0.331394
6.700000	0.325792
6.800000	0.320267
6.900000	0.314814
7.000000	0.309421
7.100000	0.304123
7.200000	0.298920
7.300000	0.293803
7.400000	0.288776
7.500000	0.283873
7.600000	0.279047
7.700000	0.274303
7.800000	0.269629
7.900000	0.265044
8.000000	0.260523
8.100000	0.256078
8.200000	0.251747
8.300000	0.247487
8.400000	0.243260
8.500000	0.239107
8.600000	0.235071
8.700000	0.231128
8.800000	0.227251
8.900000	0.223438
9.000000	0.219735
9.100000	0.216072
9.200000	0.212483
9.300000	0.208955
9.400000	0.205529
9.500000	0.202172
9.600000	0.198830
9.700000	0.195494
9.800000	0.192214
9.900000	0.189006
10.000000	0.185917
10.100000	0.182962
10.200000	0.180071
10.300000	0.177210
10.400000	0.174392
