ProtocolTime	Work

5	0.729718
10	0.809309
15	1.084999
20	1.491465
25	1.850839
30	1.911704
35	2.548604
40	2.646061
45	2.881837
50	3.344147
55	3.563761
60	4.150277
65	4.281773
70	4.894315
75	4.984881
80	5.585297
85	5.834605
90	6.280837
95	6.491094
100	6.636715
105	7.394435
110	7.512981
115	7.848009
120	8.213934
125	8.321682
130	8.739196
135	9.169510
140	9.851552
145	9.860315
150	9.984014
155	10.260198
160	10.736427
165	10.971361
170	11.523678
175	11.936822
180	12.073832
185	12.428675
190	12.975933
195	12.786594
200	13.535890
