ProtocolTime	Work

5	1.390421
10	2.930867
15	4.484810
20	6.012672
25	7.601894
30	9.088528
35	10.607328
40	12.196465
45	13.624371
50	15.160921
55	16.682835
60	18.380556
65	19.854477
70	21.252821
75	22.904685
80	24.377247
85	25.901441
90	27.518406
95	28.868603
100	30.561202
105	32.123055
110	33.585636
115	35.173137
120	36.727208
125	38.404180
130	39.775293
135	41.173264
140	42.742846
145	44.433579
150	45.749675
155	47.229905
160	48.986737
165	50.436264
170	52.060320
175	53.624866
180	54.950205
185	56.662342
190	58.138413
195	59.338941
200	61.113492
